Type,Part Number,Brand,Model,Rank,Benchmark,Samples,URL,Price
GPU,RX-56XT6DF46,XFX,XFX RX 5600 XT 6GB Thicc II PRO,70,83.5,112731,https://gpu.userbenchmark.com/AMD-RX-5600-XT/Rating/4062,
GPU,GV-R56XTGAMING OC-6GD,Gigabyte,Gigabyte RX 5600 XT 6GB Gaming OC,70,83.5,112731,https://gpu.userbenchmark.com/AMD-RX-5600-XT/Rating/4062,
GPU,GV-R56XTWF2OC-6GD,Gigabyte,Gigabyte RX 5600 XT 6GB Windforce OC,70,83.5,112731,https://gpu.userbenchmark.com/AMD-RX-5600-XT/Rating/4062,
GPU,Radeon RX 5600 XT GAMING MX,MSI,MSI RX 5600 XT 6GB Gaming MX,70,83.5,112731,https://gpu.userbenchmark.com/AMD-RX-5600-XT/Rating/4062,
GPU,,AMD,RX 6600M,71,83.1,869,https://gpu.userbenchmark.com/SpeedTest/1604159/AMD-Radeon-RX-6600M,
GPU,,Nvidia,GTX 1070,72,79.7,1459281,https://gpu.userbenchmark.com/Nvidia-GTX-1070/Rating/3609,
GPU,GTX1070-8G,Asus,ASUS GTX 1070 8GB Founders Edition,72,79.7,1459281,https://gpu.userbenchmark.com/Nvidia-GTX-1070/Rating/3609,
GPU,ZT-P10700A-10P,Nvidia,ZOTAC GTX 1070 8GB Founders Edition ,72,79.7,1459281,https://gpu.userbenchmark.com/Nvidia-GTX-1070/Rating/3609,
GPU,VCGGTX10708PB-CG,Nvidia,PNY GTX 1070 8GB Founders Edition,72,79.7,1459281,https://gpu.userbenchmark.com/Nvidia-GTX-1070/Rating/3609,
GPU,GV-N1070D5-8GD-B,Nvidia,Gigabyte GTX 1070 8GB Founders Edition,72,79.7,1459281,https://gpu.userbenchmark.com/Nvidia-GTX-1070/Rating/3609,
GPU,MSI GeForce GTX 1070 Founders Edition,Nvidia,MSI GTX 1070 Founders Edition,72,79.7,1459281,https://gpu.userbenchmark.com/Nvidia-GTX-1070/Rating/3609,
GPU,08G-P4-6170-KR,EVGA,EVGA GTX 1070 8GB Founders Edition,72,79.7,1459281,https://gpu.userbenchmark.com/Nvidia-GTX-1070/Rating/3609,
GPU,GeForce GTX 1070 GAMING X 8G,MSI,MSI GTX 1070 8GB GAMING X,72,79.7,1459281,https://gpu.userbenchmark.com/Nvidia-GTX-1070/Rating/3609,
GPU,GTX 1070 GAMING X 8G,MSI,MSI GTX 1070 8GB GAMING X,72,79.7,1459281,https://gpu.userbenchmark.com/Nvidia-GTX-1070/Rating/3609,
GPU,GV-N1070G1 GAMING-8GD,Gigabyte,Gigabyte GTX 1070 8GB G1 Gaming,72,79.7,1459281,https://gpu.userbenchmark.com/Nvidia-GTX-1070/Rating/3609,
GPU,GeForce GTX 1070 ARMOR 8G OC,MSI,MSI GTX 1070 8GB ARMOR OC,72,79.7,1459281,https://gpu.userbenchmark.com/Nvidia-GTX-1070/Rating/3609,
GPU,08G-P4-6173-KR,EVGA,EVGA GTX 1070 8GB SC GAMING,72,79.7,1459281,https://gpu.userbenchmark.com/Nvidia-GTX-1070/Rating/3609,
GPU,STRIX-GTX1070-O8G-GAMING,Asus,Asus GTX 1070 8GB STRIX OC,72,79.7,1459281,https://gpu.userbenchmark.com/Nvidia-GTX-1070/Rating/3609,
GPU,08G-P4-6276-KR,EVGA,EVGA GTX 1070 8GB FTW Gaming,72,79.7,1459281,https://gpu.userbenchmark.com/Nvidia-GTX-1070/Rating/3609,
GPU,STRIX-GTX1070-8G-GAMING,Asus,Asus GTX 1070 8GB STRIX,72,79.7,1459281,https://gpu.userbenchmark.com/Nvidia-GTX-1070/Rating/3609,
GPU,ZT-P10700B-10P,Zotac,Zotac GTX 1070 8GB AMP! Extreme,72,79.7,1459281,https://gpu.userbenchmark.com/Nvidia-GTX-1070/Rating/3609,
GPU,GV-N1070WF2OC-8GD,Gigabyte,Gigabyte GTX 1070 8GB Windforce OC,72,79.7,1459281,https://gpu.userbenchmark.com/Nvidia-GTX-1070/Rating/3609,
GPU,GeForce GTX 1070 GAMING 8G,MSI,MSI GTX 1070 8GB Gaming,72,79.7,1459281,https://gpu.userbenchmark.com/Nvidia-GTX-1070/Rating/3609,
GPU,DUAL-GTX1070-O8G,Asus,Asus GTX 1070 8GB Dual OC,72,79.7,1459281,https://gpu.userbenchmark.com/Nvidia-GTX-1070/Rating/3609,
GPU,08G-P4-5173-KR,EVGA,EVGA GTX 1070 8GB SC Gaming ACX 3.0,72,79.7,1459281,https://gpu.userbenchmark.com/Nvidia-GTX-1070/Rating/3609,
GPU,08G-P4-6171-KR,EVGA,EVGA GTX 1070 8GB Gaming ACX 3.0,72,79.7,1459281,https://gpu.userbenchmark.com/Nvidia-GTX-1070/Rating/3609,
GPU,08G-P4-6274-KR,EVGA,EVGA GTX 1070 8GB FTW DT Gaming,72,79.7,1459281,https://gpu.userbenchmark.com/Nvidia-GTX-1070/Rating/3609,
GPU,426018336-3682,Gainward,Gainward GTX 1070 8GB Phoenix GS,72,79.7,1459281,https://gpu.userbenchmark.com/Nvidia-GTX-1070/Rating/3609,
GPU,GV-N1070XTREME-8GD,Gigabyte,Gigabyte GTX 1070 8GB XTREME,72,79.7,1459281,https://gpu.userbenchmark.com/Nvidia-GTX-1070/Rating/3609,
GPU,TURBO-GTX1070-8G,Asus,Asus GTX 1070 8GB Turbo,72,79.7,1459281,https://gpu.userbenchmark.com/Nvidia-GTX-1070/Rating/3609,
GPU,GeForce GTX 1070 SEA HAWK X,MSI,MSI GTX 1070 8GB SEA HAWK X,72,79.7,1459281,https://gpu.userbenchmark.com/Nvidia-GTX-1070/Rating/3609,
GPU,GV-N1070IXOC-8GD,Gigabyte,Gigabyte GTX 1070 8GB Mini ITX OC,72,79.7,1459281,https://gpu.userbenchmark.com/Nvidia-GTX-1070/Rating/3609,
GPU,08G-P4-6676-KR,EVGA,EVGA GTX 1070 8GB FTW2,72,79.7,1459281,https://gpu.userbenchmark.com/Nvidia-GTX-1070/Rating/3609,
GPU,,Nvidia,GTX 980-Ti,73,79,214030,https://gpu.userbenchmark.com/Nvidia-GTX-980-Ti/Rating/3439,
GPU,06G-P4-4995-KR,EVGA,EVGA GTX 980 Ti 6GB ACX SC+ ACX 2.0+ w/BP,73,79,214030,https://gpu.userbenchmark.com/Nvidia-GTX-980-Ti/Rating/3439,
GPU,06G-P4-4992-KR,EVGA,EVGA GTX 980 Ti 6GB SC,73,79,214030,https://gpu.userbenchmark.com/Nvidia-GTX-980-Ti/Rating/3439,
GPU,GTX980TI-6GD5,Asus,ASUS GTX 980 Ti 6GB,73,79,214030,https://gpu.userbenchmark.com/Nvidia-GTX-980-Ti/Rating/3439,
GPU,GTX 980TI GAMING 6G,MSI,MSI GTX 980 Ti 6GB Gaming,73,79,214030,https://gpu.userbenchmark.com/Nvidia-GTX-980-Ti/Rating/3439,
GPU,GV-N98TG1 GAMING-6GD,Gigabyte,Gigabyte GTX 980 Ti 6GB GV-N98TG1,73,79,214030,https://gpu.userbenchmark.com/Nvidia-GTX-980-Ti/Rating/3439,
GPU,GV-N98TWF3OC-6GD,Gigabyte,Gigabyte GTX 980 Ti 6GB Windforce 3X OC,73,79,214030,https://gpu.userbenchmark.com/Nvidia-GTX-980-Ti/Rating/3439,
GPU,GTX 980Ti GAMING 6G GOLDEN EDITION,MSI,MSI GTX 980 TI 6GB OC GOLDEN LE,73,79,214030,https://gpu.userbenchmark.com/Nvidia-GTX-980-Ti/Rating/3439,
GPU,06G-P4-0998-KR,EVGA,EVGA GTX 980 Ti 6GB Classified Gaming ACX 2.0+,73,79,214030,https://gpu.userbenchmark.com/Nvidia-GTX-980-Ti/Rating/3439,
GPU,,Nvidia,RTX 2070 (Mobile Max-Q),74,78.8,10818,https://gpu.userbenchmark.com/SpeedTest/703511/NVIDIA-GeForce-RTX-2070-with-Max-Q-Design,
GPU,,Nvidia,GTX 1080 (Mobile Max-Q),75,78.1,3293,https://gpu.userbenchmark.com/SpeedTest/308045/NVIDIA-GeForce-GTX-1080-with-Max-Q-Design,
GPU,,AMD,RX Vega-56,76,78,92053,https://gpu.userbenchmark.com/AMD-RX-Vega-56/Rating/3938,
GPU,21276-00-20G,AMD,Sapphire RX Vega 56 8GB,76,78,92053,https://gpu.userbenchmark.com/AMD-RX-Vega-56/Rating/3938,
GPU,RX-VEGMLBFX6,AMD,XFX RX Vega 56 8GB,76,78,92053,https://gpu.userbenchmark.com/AMD-RX-Vega-56/Rating/3938,
GPU,GV-RXVEGA56-8GD-B,AMD,Gigabyte RX Vega 56 8GB,76,78,92053,https://gpu.userbenchmark.com/AMD-RX-Vega-56/Rating/3938,
GPU,RX Vega 56 Air Boost 8G OC,MSI,MSI RX Vega 56 8GB Gaming Air Boost,76,78,92053,https://gpu.userbenchmark.com/AMD-RX-Vega-56/Rating/3938,
GPU,GV-RXVEGA56GAMING OC-8GD,Gigabyte,Gigabyte RX Vega 56 8GB OC,76,78,92053,https://gpu.userbenchmark.com/AMD-RX-Vega-56/Rating/3938,
GPU,11276-02-40G,Sapphire,Sapphire RX Vega 56 8GB Pulse,76,78,92053,https://gpu.userbenchmark.com/AMD-RX-Vega-56/Rating/3938,
GPU,90-GA0900-00UANF,ASRock,ASRock RX Vega 56 8GB Phantom Gaming X,76,78,92053,https://gpu.userbenchmark.com/AMD-RX-Vega-56/Rating/3938,
GPU,,AMD,RX 6700S (Laptop),77,76.2,399,https://gpu.userbenchmark.com/SpeedTest/1797618/AMD-Radeon-RX-6700S,
GPU,,Nvidia,GTX 1660-Ti,78,76,318562,https://gpu.userbenchmark.com/Nvidia-GTX-1660-Ti/Rating/4037,
GPU,GTX 1660 TI VENTUS XS 6G OC,MSI,MSI GTX 1660 Ti 6GB Ventus XS OC,78,76,318562,https://gpu.userbenchmark.com/Nvidia-GTX-1660-Ti/Rating/4037,
GPU,06G-P4-1261-KR,EVGA,EVGA GTX 1660 Ti 6GB Black Gaming,78,76,318562,https://gpu.userbenchmark.com/Nvidia-GTX-1660-Ti/Rating/4037,
GPU,GTX 1660 TI GAMING X 6G,MSI,MSI GTX 1660 Ti 6GB Gaming X,78,76,318562,https://gpu.userbenchmark.com/Nvidia-GTX-1660-Ti/Rating/4037,
GPU,DUAL-GTX1660TI-O6G,Asus,Asus GTX 1660 Ti 6GB Dual,78,76,318562,https://gpu.userbenchmark.com/Nvidia-GTX-1660-Ti/Rating/4037,
GPU,06G-P4-1263-KR,EVGA,EVGA GTX 1660 Ti 6GB XC Gaming,78,76,318562,https://gpu.userbenchmark.com/Nvidia-GTX-1660-Ti/Rating/4037,
GPU,GV-N166TWF2OC-6GD,Gigabyte,Gigabyte GTX 1660 Ti 6GB Windforce OC,78,76,318562,https://gpu.userbenchmark.com/Nvidia-GTX-1660-Ti/Rating/4037,
GPU,GV-N166TOC-6GD,Gigabyte,Gigabyte GTX 1660 Ti 6GB OC,78,76,318562,https://gpu.userbenchmark.com/Nvidia-GTX-1660-Ti/Rating/4037,
GPU,PH-GTX1660TI-O6G,Asus,Asus GTX 1660 Ti 6GB Phoenix,78,76,318562,https://gpu.userbenchmark.com/Nvidia-GTX-1660-Ti/Rating/4037,
GPU,,Nvidia,GTX Titan X,79,75.4,15621,https://gpu.userbenchmark.com/Nvidia-GTX-Titan-X/Rating/3282,
GPU,12G-P4-2992-KR,EVGA,EVGA GTX TITAN X 12GB SC,79,75.4,15621,https://gpu.userbenchmark.com/Nvidia-GTX-Titan-X/Rating/3282,
GPU,GTXTITANX-12GD5,Asus,ASUS GTX TITAN X 12GB,79,75.4,15621,https://gpu.userbenchmark.com/Nvidia-GTX-Titan-X/Rating/3282,
GPU,12G-P4-2990-KR,EVGA,EVGA GTX TITAN X 12GB,79,75.4,15621,https://gpu.userbenchmark.com/Nvidia-GTX-Titan-X/Rating/3282,
GPU,,Nvidia,Quadro M6000 24GB,80,75.2,361,https://gpu.userbenchmark.com/SpeedTest/145751/NVIDIA-Quadro-M6000-24GB,
GPU,,Nvidia,RTX 3050,81,74.7,28992,https://gpu.userbenchmark.com/Nvidia-RTX-3050/Rating/4127,
GPU, ROG-STRIX-RTX3050-O8G-GAMING,Asus,Asus RTX 3050 8GB ROG Strix OC,81,74.7,28992,https://gpu.userbenchmark.com/Nvidia-RTX-3050/Rating/4127,
GPU,PH-RTX3050-8G,Asus,Asus RTX 3050 8GB Phoenix,81,74.7,28992,https://gpu.userbenchmark.com/Nvidia-RTX-3050/Rating/4127,
GPU,‎DUAL-RTX3050-O8G,Asus,Asus RTX 3050 8GB Dual OC,81,74.7,28992,https://gpu.userbenchmark.com/Nvidia-RTX-3050/Rating/4127,
GPU,‎GV-N3050GAMING OC-8GD,Gigabyte,Gigabyte RTX 3050 8GB Gaming OC,81,74.7,28992,https://gpu.userbenchmark.com/Nvidia-RTX-3050/Rating/4127,
GPU,V397-418R,MSI,MSI RTX 3050 8GB Ventus 2X OC,81,74.7,28992,https://gpu.userbenchmark.com/Nvidia-RTX-3050/Rating/4127,
GPU,08G-P5-3553-KR,EVGA,EVGA RTX 3050 8GB XC Gaming,81,74.7,28992,https://gpu.userbenchmark.com/Nvidia-RTX-3050/Rating/4127,
GPU,ZT-A30500H-10M,Zotac,Zotac RTX 3050 8GB Twin Edge OC,81,74.7,28992,https://gpu.userbenchmark.com/Nvidia-RTX-3050/Rating/4127,
GPU,V397-421R,MSI,MSI RTX 3050 8GB Gaming X,81,74.7,28992,https://gpu.userbenchmark.com/Nvidia-RTX-3050/Rating/4127,
GPU,‎GV-N3050EAGLE OC-8GD,Gigabyte,Gigabyte RTX 3050 8GB Eagle OC,81,74.7,28992,https://gpu.userbenchmark.com/Nvidia-RTX-3050/Rating/4127,
GPU,,Nvidia,Quadro M6000,82,72.9,640,https://gpu.userbenchmark.com/SpeedTest/36278/NVIDIA-Quadro-M6000,
GPU,,Nvidia,GTX 1070 (Mobile),83,72.5,73882,https://gpu.userbenchmark.com/SpeedTest/164129/NVIDIA-GeForce-GTX-1070,
GPU,,Nvidia,GTX 1660S (Super),84,71.4,428800,https://gpu.userbenchmark.com/Nvidia-GTX-1660S-Super/Rating/4056,
GPU,GTX 1660 Super Ventus XS OC,MSI,MSI GTX 1660 Super 6GB Ventus XS OC,84,71.4,428800,https://gpu.userbenchmark.com/Nvidia-GTX-1660S-Super/Rating/4056,
GPU,GV-N166SOC-6GD,Gigabyte,Gigabyte GTX 1660 Super 6GB OC,84,71.4,428800,https://gpu.userbenchmark.com/Nvidia-GTX-1660S-Super/Rating/4056,
GPU,06G-P4-1068-KR,EVGA,EVGA GTX 1660 Super 6GB SC Ultra Gaming,84,71.4,428800,https://gpu.userbenchmark.com/Nvidia-GTX-1660S-Super/Rating/4056,
GPU,ZT-T16620F-10L,Zotac,Zotac GTX 1660 Super 6GB Compact,84,71.4,428800,https://gpu.userbenchmark.com/Nvidia-GTX-1660S-Super/Rating/4056,
GPU,GTX 1660 Super Gaming X,MSI,MSI GTX 1660 Super 6GB Gaming X,84,71.4,428800,https://gpu.userbenchmark.com/Nvidia-GTX-1660S-Super/Rating/4056,
GPU,DUAL-GTX1660S-O6G-EVO,Asus,Asus GTX 1660 Super 6GB Dual Evo,84,71.4,428800,https://gpu.userbenchmark.com/Nvidia-GTX-1660S-Super/Rating/4056,
GPU,TUF-GTX1660S-O6G-GAMING,Asus,Asus GTX 1660 Super 6GB TUF Gaming,84,71.4,428800,https://gpu.userbenchmark.com/Nvidia-GTX-1660S-Super/Rating/4056,
GPU,,Nvidia,RTX 2060 (Mobile),85,70.9,119687,https://gpu.userbenchmark.com/SpeedTest/701609/NVIDIA-GeForce-RTX-2060,
GPU,,Nvidia,GTX 1660,86,68.3,230793,https://gpu.userbenchmark.com/Nvidia-GTX-1660/Rating/4038,
GPU,GV-N1660OC-6GD,Gigabyte,Gigabyte GTX 1660 6GB OC,86,68.3,230793,https://gpu.userbenchmark.com/Nvidia-GTX-1660/Rating/4038,
GPU,06G-P4-1167-KR,EVGA,EVGA GTX 1660 6GB XC Ultra Gaming,86,68.3,230793,https://gpu.userbenchmark.com/Nvidia-GTX-1660/Rating/4038,
GPU,GTX 1660 Ventus XS 6G OC,MSI,MSI GTX 1660 6GB Ventus XS OC,86,68.3,230793,https://gpu.userbenchmark.com/Nvidia-GTX-1660/Rating/4038,
GPU,GTX 1660 Gaming X 6G,MSI,MSI GTX 1660 6GB Gaming X,86,68.3,230793,https://gpu.userbenchmark.com/Nvidia-GTX-1660/Rating/4038,
GPU,06G-P4-1161-KR,EVGA,EVGA GTX 1660 6GB XC Black,86,68.3,230793,https://gpu.userbenchmark.com/Nvidia-GTX-1660/Rating/4038,
GPU,PH-GTX1660-O6G,Asus,Asus GTX 1660 6GB Phoenix,86,68.3,230793,https://gpu.userbenchmark.com/Nvidia-GTX-1660/Rating/4038,
GPU,GV-N1660GAMING OC-6GD,Gigabyte,Gigabyte GTX 1660 6GB Gaming OC,86,68.3,230793,https://gpu.userbenchmark.com/Nvidia-GTX-1660/Rating/4038,
GPU,ZT-T16600F-10L,Zotac,Zotac GTX 1660 6GB Compact,86,68.3,230793,https://gpu.userbenchmark.com/Nvidia-GTX-1660/Rating/4038,
GPU,ZT-T16600K-10M,Zotac,Zotac GTX 1660 6GB Gaming Compact,86,68.3,230793,https://gpu.userbenchmark.com/Nvidia-GTX-1660/Rating/4038,
GPU,06G-P4-1067-KR,EVGA,EVGA GTX 1660 6GB  SC Ultra Dual,86,68.3,230793,https://gpu.userbenchmark.com/Nvidia-GTX-1660/Rating/4038,
GPU,,Nvidia,Quadro P4000,87,67.3,12628,https://gpu.userbenchmark.com/SpeedTest/250990/NVIDIA-Quadro-P4000,
GPU,,Nvidia,Quadro P5000-M (Mobile),88,66.2,710,https://gpu.userbenchmark.com/SpeedTest/249248/NVIDIA-Quadro-P5000,
GPU,,Nvidia,GTX 1660-Ti (Mobile),89,65,82746,https://gpu.userbenchmark.com/SpeedTest/776281/NVIDIA-GeForce-GTX-1660-Ti,
GPU,,Nvidia,RTX 3050-Ti (Laptop),90,61.8,19327,https://gpu.userbenchmark.com/SpeedTest/1559532/NVIDIA-GeForce-RTX-3050-Ti-Laptop-GPU,
GPU,,Nvidia,GTX 1070 (Mobile Max-Q),91,61.3,9069,https://gpu.userbenchmark.com/SpeedTest/301524/NVIDIA-GeForce-GTX-1070-with-Max-Q-Design,
GPU,,Nvidia,GTX Titan Z (SLI Disabled),92,59.5,571,https://gpu.userbenchmark.com/SpeedTest/17751/NVIDIA-GeForce-GTX-TITAN-Z,
GPU,,Nvidia,GTX 980,93,59.3,167107,https://gpu.userbenchmark.com/Nvidia-GTX-980/Rating/2576,
GPU,04G-P4-2983-KR,EVGA,EVGA GTX 980 4GB SC ACX 2.0,93,59.3,167107,https://gpu.userbenchmark.com/Nvidia-GTX-980/Rating/2576,
GPU,GTX 980 GAMING 4G,MSI,MSI GTX 980 4GB GAMING,93,59.3,167107,https://gpu.userbenchmark.com/Nvidia-GTX-980/Rating/2576,
GPU,STRIX-GTX980-DC2OC-4GD5,Asus,ASUS GTX 980 4GB STRIX OC,93,59.3,167107,https://gpu.userbenchmark.com/Nvidia-GTX-980/Rating/2576,
GPU,,AMD,R9 Fury-X,94,58.9,8241,https://gpu.userbenchmark.com/AMD-R9-Fury-X/Rating/3498,
GPU,R9-FURY-4QFA,AMD,XFX R9 FURY X 4GB,94,58.9,8241,https://gpu.userbenchmark.com/AMD-R9-Fury-X/Rating/3498,
GPU,21246-00-40G,AMD,Sapphire R9 Fury X 4GB ,94,58.9,8241,https://gpu.userbenchmark.com/AMD-R9-Fury-X/Rating/3498,
GPU,GV-R9FURYX-4GD-B,AMD,Gigabyte R9 Fury X 4GB,94,58.9,8241,https://gpu.userbenchmark.com/AMD-R9-Fury-X/Rating/3498,
GPU,,Nvidia,GTX 1650S (Super),95,58.7,180577,https://gpu.userbenchmark.com/Nvidia-GTX-1650S-Super/Rating/4058,
GPU,ZT-T16510F-10L,Zotac,Zotac GTX 1650 Super 4GB Gaming,95,58.7,180577,https://gpu.userbenchmark.com/Nvidia-GTX-1650S-Super/Rating/4058,
GPU,TUF-GTX1650S-O4G-GAMING,Asus,Asus GTX 1650 Super 4GB TUF Gaming,95,58.7,180577,https://gpu.userbenchmark.com/Nvidia-GTX-1650S-Super/Rating/4058,
GPU,04G-P4-1357-KR,EVGA,EVGA GTX 1650 Super 4GB SC Ultra,95,58.7,180577,https://gpu.userbenchmark.com/Nvidia-GTX-1650S-Super/Rating/4058,
GPU,GTX 1650 Super Ventus XS OC,MSI,MSI GTX 1650 Super 4GB Ventus XS,95,58.7,180577,https://gpu.userbenchmark.com/Nvidia-GTX-1650S-Super/Rating/4058,
GPU,GV-N165SWF2OC-4GD,Gigabyte,Gigabyte GTX 1650 Super 4GB 2x Windforce,95,58.7,180577,https://gpu.userbenchmark.com/Nvidia-GTX-1650S-Super/Rating/4058,
GPU,GTX 1650 Super Gaming X,MSI,MSI GTX 1650 Super 4GB Gaming X,95,58.7,180577,https://gpu.userbenchmark.com/Nvidia-GTX-1650S-Super/Rating/4058,
GPU,PH-GTX1650S-O4G,Asus,Asus GTX 1650 Super 4GB Phoenix,95,58.7,180577,https://gpu.userbenchmark.com/Nvidia-GTX-1650S-Super/Rating/4058,
GPU,,AMD,R9 Fury,96,58.4,18014,https://gpu.userbenchmark.com/AMD-R9-Fury/Rating/3509,
GPU,11247-00-40G,Sapphire,Sapphire R9 Fury 4GB TRI-X OC,96,58.4,18014,https://gpu.userbenchmark.com/AMD-R9-Fury/Rating/3509,
GPU,100379NTOC+SR,Sapphire,Sapphire R9 Fury 4GB TRI-X OC,96,58.4,18014,https://gpu.userbenchmark.com/AMD-R9-Fury/Rating/3509,
GPU,STRIX-R9FURY-DC3-4G-GAMING,Asus,Asus R9 Fury 4GB Gaming,96,58.4,18014,https://gpu.userbenchmark.com/AMD-R9-Fury/Rating/3509,
GPU,R9-FURY-4TF9,XFX,XFX R9 Fury 4GB,96,58.4,18014,https://gpu.userbenchmark.com/AMD-R9-Fury/Rating/3509,
GPU,11247-03-40G,Sapphire,Sapphire R9 Fury 4GB NITRO,96,58.4,18014,https://gpu.userbenchmark.com/AMD-R9-Fury/Rating/3509,
GPU,,Nvidia,GTX 1660-Ti (Mobile Max-Q),97,57.5,12899,https://gpu.userbenchmark.com/SpeedTest/789578/NVIDIA-GeForce-GTX-1660-Ti-with-Max-Q-Design,
GPU,,AMD,RX 590,98,56.9,122060,https://gpu.userbenchmark.com/AMD-RX-590/Rating/4033,
GPU,RX-590P8DFD6,XFX,XFX RX 590 8GB Fatboy OC+,98,56.9,122060,https://gpu.userbenchmark.com/AMD-RX-590/Rating/4033,
GPU,11289-01-20G,Sapphire,Sapphire RX 590 8GB Nitro+,98,56.9,122060,https://gpu.userbenchmark.com/AMD-RX-590/Rating/4033,
GPU,AXRX 590 8GBD5-DHD,PowerColor,PowerColor RX 590 8GB Red Dragon,98,56.9,122060,https://gpu.userbenchmark.com/AMD-RX-590/Rating/4033,
GPU,AXRX 590 8GBD5-3DH/OC,PowerColor,PowerColor RX 590 8GB Red Devil,98,56.9,122060,https://gpu.userbenchmark.com/AMD-RX-590/Rating/4033,
GPU,RADEON RX 590 ARMOR 8G OC,MSI,MSI RX 590 8GB Armor OC,98,56.9,122060,https://gpu.userbenchmark.com/AMD-RX-590/Rating/4033,
GPU,GV-RX590GAMING-8GD,Gigabyte,Gigabyte RX 590 8GB Gaming,98,56.9,122060,https://gpu.userbenchmark.com/AMD-RX-590/Rating/4033,
GPU,11289-06-20G,Sapphire,Sapphire RX 590 8GB Pulse,98,56.9,122060,https://gpu.userbenchmark.com/AMD-RX-590/Rating/4033,
GPU,,Nvidia,RTX 3050 (Laptop),99,56.1,4254,https://gpu.userbenchmark.com/SpeedTest/1570008/NVIDIA-GeForce-RTX-3050-Laptop-GPU,
GPU,,Nvidia,GTX 1060-6GB,100,56.1,1368019,https://gpu.userbenchmark.com/Nvidia-GTX-1060-6GB/Rating/3639,
GPU,06G-P4-6161-KR,EVGA,EVGA GTX 1060 6GB Gaming,100,56.1,1368019,https://gpu.userbenchmark.com/Nvidia-GTX-1060-6GB/Rating/3639,
GPU,06G-P4-6163-KR,EVGA,EVGA GTX 1060 6GB Gaming SC,100,56.1,1368019,https://gpu.userbenchmark.com/Nvidia-GTX-1060-6GB/Rating/3639,
GPU,GV-N1060G1GAMING-6GD,Gigabyte,Gigabyte GTX 1060 6GB G1 Gaming,100,56.1,1368019,https://gpu.userbenchmark.com/Nvidia-GTX-1060-6GB/Rating/3639,
GPU,ZT-P10600B-10M,Zotac,Zotac GTX 1060 6GB AMP,100,56.1,1368019,https://gpu.userbenchmark.com/Nvidia-GTX-1060-6GB/Rating/3639,
GPU,ZT-P10600A-10L,Zotac,Zotac GTX 1060 6GB Mini,100,56.1,1368019,https://gpu.userbenchmark.com/Nvidia-GTX-1060-6GB/Rating/3639,
GPU,GeForce GTX 1060 GAMING X 6G,MSI,MSI GTX 1060 6GB Gaming X,100,56.1,1368019,https://gpu.userbenchmark.com/Nvidia-GTX-1060-6GB/Rating/3639,
GPU,DUAL-GTX1060-O6G,Asus,Asus GTX 1060 6GB Dual OC,100,56.1,1368019,https://gpu.userbenchmark.com/Nvidia-GTX-1060-6GB/Rating/3639,
GPU,GV-N1060WF2OC-6GD,Gigabyte,Gigabyte GTX 1060 6GB Windforce OC,100,56.1,1368019,https://gpu.userbenchmark.com/Nvidia-GTX-1060-6GB/Rating/3639,
GPU,STRIX-GTX1060-O6G-GAMING,Asus,Asus GTX 1060 6GB ROG STRIX OC,100,56.1,1368019,https://gpu.userbenchmark.com/Nvidia-GTX-1060-6GB/Rating/3639,
GPU,TURBO-GTX1060-6G,Asus,Asus GTX 1060 6GB TURBO,100,56.1,1368019,https://gpu.userbenchmark.com/Nvidia-GTX-1060-6GB/Rating/3639,
GPU,426018336-3736,Gainward, Gainward GTX 1060 6GB Pheonix GS,100,56.1,1368019,https://gpu.userbenchmark.com/Nvidia-GTX-1060-6GB/Rating/3639,
GPU,GeForce GTX 1060 ARMOR 6G OC,MSI,MSI GTX 1060 6G Armor OC,100,56.1,1368019,https://gpu.userbenchmark.com/Nvidia-GTX-1060-6GB/Rating/3639,
GPU,GTX 1060 ARMOR 6G OCV1,MSI,MSI GTX 1060 6G Armor OCV1,100,56.1,1368019,https://gpu.userbenchmark.com/Nvidia-GTX-1060-6GB/Rating/3639,
GPU,STRIX-GTX1060-6G-GAMING,Asus,Asus GTX 1060 6GB ROG STRIX,100,56.1,1368019,https://gpu.userbenchmark.com/Nvidia-GTX-1060-6GB/Rating/3639,
GPU,VCGGTX10606PB,PNY,PNY GTX 1060 6GB,100,56.1,1368019,https://gpu.userbenchmark.com/Nvidia-GTX-1060-6GB/Rating/3639,
GPU,VCGGTX10606XGPB-OC,PNY,PNY GTX 1060 6GB OC,100,56.1,1368019,https://gpu.userbenchmark.com/Nvidia-GTX-1060-6GB/Rating/3639,
GPU,GV-N1060XTREME-6GD,Gigabyte,Gigabyte GTX 1060 6GB Xtreme Gaming,100,56.1,1368019,https://gpu.userbenchmark.com/Nvidia-GTX-1060-6GB/Rating/3639,
GPU,06G-P4-6267-KR,EVGA,EVGA GTX 1060 6GB Gaming SSC,100,56.1,1368019,https://gpu.userbenchmark.com/Nvidia-GTX-1060-6GB/Rating/3639,
GPU,GV-N1060G1GAM-6GD R2,Gigabyte,Gigabyte GTX 1060 6GB G1 Gaming R2,100,56.1,1368019,https://gpu.userbenchmark.com/Nvidia-GTX-1060-6GB/Rating/3639,
GPU,GeForce GTX 1060 6GT,MSI,MSI GTX 1060 6GB 6GT OCV1,100,56.1,1368019,https://gpu.userbenchmark.com/Nvidia-GTX-1060-6GB/Rating/3639,
